query,record_size,orm_cpu_energy_values,sql_cpu_energy_values,orm_cpu_energy_avg,sql_cpu_energy_avg,orm_cpu_energy_avg_joules,sql_cpu_energy_avg_joules,result_cpu_energy,orm_ram_energy_values,sql_ram_energy_values,orm_ram_energy_avg,sql_ram_energy_avg,orm_ram_energy_avg_joules,sql_ram_energy_avg_joules,result_ram_energy,orm_energy_consumed_values,sql_energy_consumed_values,orm_energy_consumed_avg,sql_energy_consumed_avg,orm_energy_consumed_avg_joules,sql_energy_consumed_avg_joules,result_energy_consumed,orm_duration_values,sql_duration_values,orm_duration_avg,sql_duration_avg,result_duration
create_customer,2000,3.7742e-10;7.0964e-10;2.95733e-10;2.48402e-10;7.38626e-10;2.71214e-10;3.03555e-10;7.74274e-10;3.36285e-10;2.87893e-10;1.65522e-09,5.63439e-10;2.9338e-10;2.77892e-10;1.51301e-09;6.73097e-10;2.87671e-10;1.54835e-09;2.69413e-10;6.33874e-10;6.58225e-10;3.34488e-10,5e-10,6e-10,0.001963,0.002308,sql 15%,1.54847e-11;1.53404e-11;1.50002e-11;2.05436e-11;1.36428e-11;1.29264e-11;1.44016e-11;1.39349e-11;1.81637e-11;2.14995e-11;1.34427e-11,5.99788e-11;3.39959e-11;3.49934e-11;3.25651e-11;3.70714e-11;3.70086e-11;3.31654e-11;3.20607e-11;4.0064e-11;3.74797e-11;3.55616e-11,0.0,0.0,5.7e-05,0.000135,sql 58%,2.47036e-09;7.2498e-10;3.10733e-10;1.16066e-09;1.64894e-09;2.84141e-10;3.17957e-10;7.88209e-10;3.54449e-10;3.09392e-10;2.47264e-09,3.76939e-08;3.27376e-10;3.12886e-10;1.54558e-09;1.51514e-09;1.12918e-09;1.58152e-09;3.01474e-10;6.73938e-10;6.95704e-10;3.7005e-10,1e-09,4.2e-09,0.003548,0.015103,sql 77%,7.84422;6.40699;6.40019;6.41612;6.42619;6.41231;6.41317;6.41434;6.42011;6.41082;6.41704,7.92897;6.39131;6.41991;6.41865;6.40383;6.41872;6.41366;6.4382;6.42011;6.39268;6.4154,6.5437729886,6.5510409696,sql 0%
get_customers,2000,7.02753e-10;6.48843e-10;1.5559e-09;6.09187e-10;1.57024e-08;1.42684e-09;5.88098e-10;6.02304e-10;7.56708e-10;5.50961e-09;7.59852e-10,4.6533e-09;3.1899e-10;9.3763e-10;3.38477e-10;3.88928e-10;5.43597e-10;4.40453e-10;2.58735e-10;4.91183e-10;3.79862e-10;4.16754e-10,2.6e-09,8e-10,0.009446,0.003,orm 215%,3.08631e-10;6.97383e-10;7.07303e-10;6.51228e-10;6.84108e-10;6.83371e-10;6.15809e-10;6.70288e-10;6.77707e-10;6.9815e-10;6.90782e-10,1.12601e-10;1.24783e-10;1.47636e-10;1.39469e-10;1.24654e-10;1.42066e-10;1.37592e-10;1.11625e-10;1.39033e-10;1.26399e-10;1.37205e-10,6e-10,1e-10,0.002319,0.000472,orm 391%,3.10167e-09;1.34623e-09;2.2632e-09;1.26042e-09;1.63865e-08;2.11021e-09;1.20391e-09;1.27259e-09;1.43441e-09;6.20776e-09;1.45063e-09,2.49555e-08;4.43774e-10;1.08527e-09;4.77946e-10;5.13582e-10;6.85664e-10;5.78046e-10;3.7036e-10;1.43421e-09;5.06262e-10;5.53958e-10,3.5e-09,2.9e-09,0.012449,0.010343,orm 20%,7.89405;6.44938;6.46092;6.43681;6.43789;6.43971;6.44908;6.43588;6.43918;6.42254;6.45027,7.91767;6.40516;6.423;6.40509;6.43915;6.39492;6.41314;6.40713;6.41094;6.43067;6.40717,6.5741560795,6.5503680567,orm 0%
get_customer_by_id,2000,3.37324e-10;1.70741e-09;1.33297e-10;2.67337e-10;1.95572e-09;2.57143e-10;1.02561e-09;1.59198e-09;2.99089e-09;1.73406e-10;3.14551e-10,4.28666e-10;2.88794e-10;1.16655e-09;1.44747e-09;5.23547e-10;2.65207e-10;1.54581e-09;1.4642e-09;1.12186e-09;3.76916e-10;1.39931e-09,1e-09,9e-10,0.00352,0.003282,orm 7%,4.60193e-11;5.56687e-11;4.24773e-11;5.79242e-11;5.46441e-11;4.18325e-11;6.07548e-11;4.05909e-11;4.41079e-11;6.44572e-11;4.91288e-11,5.88855e-11;6.80704e-11;4.89729e-11;4.68908e-11;5.11537e-11;3.56862e-11;4.68871e-11;2.96274e-11;3.02037e-11;4.58944e-11;5.41218e-11,1e-10,0.0,0.000182,0.000169,orm 8%,1.36442e-09;1.76308e-09;1.75774e-10;3.25261e-10;2.01037e-09;2.98976e-10;1.08636e-09;1.63257e-09;3.035e-09;2.37863e-10;3.6368e-10,1.11564e-07;3.56865e-10;1.21552e-09;1.49436e-09;5.74701e-10;3.00893e-10;1.59269e-09;1.49383e-09;1.15206e-09;4.22811e-10;1.45343e-09,1.1e-09,1.11e-08,0.004023,0.039803,sql 90%,7.84059;6.38642;6.43121;6.42142;6.41322;6.39855;6.41171;6.41744;6.40653;6.42109;6.42921,7.85952;6.40494;6.41701;6.39917;6.40058;6.41476;6.41356;6.40536;6.41118;6.42984;6.39063,6.5433983409,6.5405959773,orm 0%
fetch_top_spending_customers,2000,3.9385e-10;6.07947e-10;7.99758e-10;4.63698e-10;5.5837e-10;4.63175e-10;4.26252e-09;6.18792e-10;5.65289e-10;8.77609e-10;6.3223e-10,1.26516e-09;2.74772e-10;7.12882e-10;5.5673e-10;2.74545e-10;1.85145e-10;5.3084e-10;6.66105e-10;2.30744e-10;2.41101e-10;3.48015e-10,9e-10,5e-10,0.003352,0.00173,orm 94%,8.14076e-11;5.11778e-10;5.81842e-10;4.94696e-10;5.0855e-10;4.9364e-10;3.92692e-10;5.03893e-10;5.09583e-10;3.74386e-10;5.44903e-10,5.63357e-11;5.64993e-11;5.92057e-11;6.95514e-11;4.82548e-11;4.26411e-11;6.28949e-11;5.14327e-11;3.97559e-11;5.67689e-11;6.4454e-11,5e-10,1e-10,0.001636,0.000199,orm 722%,2.55331e-09;1.11972e-09;1.3816e-09;9.58394e-10;1.06692e-09;9.56816e-10;4.65521e-09;1.12268e-09;1.07487e-09;1.25199e-09;1.17713e-09,6.33955e-09;3.31271e-10;7.72088e-10;6.26282e-10;3.228e-10;2.27786e-10;5.93735e-10;7.17537e-10;2.705e-10;2.9787e-10;4.12469e-10,1.6e-09,1e-09,0.005668,0.003571,orm 59%,7.86631;6.42448;6.43342;6.46989;6.43449;6.4488;6.42809;6.43033;6.43929;6.42672;6.41306,7.84997;6.40371;6.43686;6.43718;6.42233;6.43416;6.43126;6.41559;6.39842;6.45833;6.38503,6.5649890795,6.5520774659,orm 0%
update_customer_email,2000,4.72926e-10;2.77747e-10;3.03e-10;3.00367e-10;2.43135e-10;3.76115e-10;5.483e-10;2.3637e-10;2.48941e-10;2.6334e-10;3.2736e-10,3.41118e-10;3.10598e-10;3.42965e-10;5.57394e-10;3.41375e-10;2.84117e-10;6.7055e-10;6.42675e-10;3.08994e-10;2.81168e-09;3.31503e-10,3e-10,6e-10,0.001177,0.002272,sql 48%,7.76955e-11;6.52516e-11;7.60649e-11;6.69865e-11;6.81328e-11;7.56682e-11;6.68415e-11;6.79149e-11;5.99854e-11;6.32551e-11;4.65496e-11,3.34715e-11;3.72222e-11;3.50468e-11;3.52586e-11;3.50661e-11;3.67123e-11;3.47683e-11;4.18752e-11;3.42779e-11;4.41893e-11;2.69012e-11,1e-10,0.0,0.00024,0.000129,orm 86%,2.63298e-09;3.42999e-10;3.79065e-10;3.67353e-10;3.11267e-10;4.51783e-10;6.15142e-10;3.04285e-10;3.08926e-10;3.26595e-10;3.7391e-10,6.33367e-08;3.4782e-10;3.78012e-10;5.92653e-10;3.76441e-10;3.20829e-10;7.05318e-10;1.48863e-09;3.43272e-10;2.85587e-09;3.58404e-10,6e-10,6.5e-09,0.002099,0.02327,sql 91%,8.00536;6.42499;6.43456;6.40271;6.41804;6.42945;6.4311;6.41654;6.3935;6.43129;6.42553,7.83627;6.42354;6.41154;6.41646;6.41072;6.41221;6.41693;6.41981;6.42073;6.44088;6.43527,6.5648249278,6.5494868862,orm 0%
update_many_contract_types,2000,1.05349e-09;5.86305e-10;7.11339e-10;1.23686e-09;5.90539e-10;6.35823e-10;1.4013e-09;6.63122e-10;8.46921e-10;8.5816e-10;5.29494e-10,5.48242e-10;1.87075e-10;2.23938e-10;4.48608e-10;2.35979e-10;1.49958e-09;2.75544e-10;4.77393e-10;2.08949e-10;2.83129e-10;2.1203e-09,8e-10,6e-10,0.002983,0.00213,orm 40%,1.15127e-10;5.17264e-10;5.06134e-10;5.24461e-10;5.41113e-10;5.00385e-10;5.54632e-10;5.67197e-10;5.07577e-10;5.60379e-10;4.853e-10,4.89467e-12;6.81241e-12;7.55388e-12;7.95126e-12;7.76682e-12;7.10735e-12;6.682e-12;7.61844e-12;7.37869e-12;7.2809e-12;6.8753e-12,5e-10,0.0,0.001761,2.6e-05,orm 6804%,1.16862e-09;1.10357e-09;1.21747e-09;1.76132e-09;1.9423e-09;1.13621e-09;1.95594e-09;1.23032e-09;1.3545e-09;1.41854e-09;1.01479e-09,2.51894e-09;1.93887e-10;2.31492e-10;4.5656e-10;2.43746e-10;1.50669e-09;2.82226e-10;4.85011e-10;2.16328e-10;2.9041e-10;2.12717e-09,1.4e-09,8e-10,0.005008,0.002799,orm 79%,7.88482;6.46514;6.43548;6.42644;6.4447;6.4368;6.42833;6.45178;6.4348;6.43662;6.43512,7.89118;6.42997;6.42072;6.41025;6.41834;6.40649;6.4162;6.42076;6.4054;6.41272;6.37833,6.5709105265,6.5463959015,orm 0%
delete_inactive_customers,2000,1.01997e-09;1.41011e-09;6.18394e-10;4.46752e-10;1.26691e-09;6.30823e-10;4.25076e-10;5.44913e-10;5.78666e-10;5.91706e-10;5.39555e-10,2.97084e-09;2.35256e-10;3.19512e-10;2.61651e-10;5.64545e-10;2.60253e-10;2.90198e-10;3.24773e-10;1.56192e-09;3.31036e-10;3.60639e-10,7e-10,7e-10,0.002642,0.002448,orm 8%,5.92012e-11;5.81961e-10;5.6425e-10;3.91013e-10;5.78752e-10;5.83498e-10;3.08141e-10;5.84555e-10;5.58499e-10;5.88547e-10;5.61451e-10,3.99542e-11;5.02475e-11;4.87145e-11;4.61268e-11;4.92595e-11;5.36742e-11;4.67942e-11;4.73079e-11;4.58953e-11;5.05749e-11;5.3936e-11,5e-10,0.0,0.001754,0.000174,orm 907%,2.81549e-08;1.99207e-09;1.18264e-09;8.37765e-10;1.84566e-09;1.21432e-09;7.33217e-10;1.12947e-09;1.13717e-09;1.18025e-09;2.80742e-09,1.42562e-07;2.85504e-10;3.68226e-10;3.07778e-10;6.13804e-10;3.13927e-10;3.36993e-10;1.1773e-09;1.60781e-09;3.81611e-10;4.14575e-10,3.8e-09,1.35e-08,0.013816,0.048557,sql 72%,7.81751;6.43488;6.44522;6.40664;6.43085;6.42652;6.40607;6.43197;6.43733;6.4496;6.41565,7.87599;6.40116;6.39789;6.39161;6.42386;6.42274;6.42172;6.42745;6.4075;6.39676;6.42912,6.5547494582,6.5450736553,orm 0%
delete_customer_by_id,2000,4.01337e-10;2.71052e-10;3.19414e-10;1.89743e-10;5.55835e-10;3.16467e-10;1.80551e-10;2.9548e-10;5.68475e-10;1.69338e-10;1.38844e-09,3.24384e-10;5.68996e-10;1.9577e-10;2.40721e-10;2.49207e-10;5.0633e-10;2.96406e-10;1.268e-09;7.42546e-10;2.59026e-10;2.44605e-10,4e-10,4e-10,0.001524,0.001602,sql 5%,3.68353e-11;5.36474e-11;6.32577e-11;2.63604e-11;6.42363e-11;4.14737e-11;2.65107e-11;6.36714e-11;5.80274e-11;2.47492e-11;4.54519e-11,1.80264e-11;3.38921e-11;2.40133e-11;3.48628e-11;3.27042e-11;3.5196e-11;3.39393e-11;2.42906e-11;2.74233e-11;3.26552e-11;3.4078e-11,0.0,0.0,0.000165,0.000108,orm 52%,2.73732e-08;3.247e-10;3.82672e-10;2.16104e-10;6.20071e-10;3.57941e-10;2.07062e-10;3.59152e-10;6.26503e-10;1.94087e-10;2.23888e-09,1.31963e-09;6.02888e-10;2.19784e-10;2.75583e-10;2.81912e-10;5.41526e-10;3.30345e-10;1.29229e-09;7.69969e-10;1.0958e-09;2.78683e-10,3e-09,6e-10,0.010767,0.002294,orm 369%,7.87096;6.55025;6.42213;6.41416;6.41756;6.41124;6.39503;6.43345;6.42794;6.40063;6.38321,7.81899;6.40474;6.42247;6.44134;6.42712;6.40396;6.3991;6.44247;6.41959;6.42201;6.40493,6.5569592728,6.5460645719,orm 0%
