query,record_size,orm_cpu_energy_values,sql_cpu_energy_values,orm_cpu_energy_avg,sql_cpu_energy_avg,orm_cpu_energy_avg_joules,sql_cpu_energy_avg_joules,result_cpu_energy,orm_ram_energy_values,sql_ram_energy_values,orm_ram_energy_avg,sql_ram_energy_avg,orm_ram_energy_avg_joules,sql_ram_energy_avg_joules,result_ram_energy,orm_energy_consumed_values,sql_energy_consumed_values,orm_energy_consumed_avg,sql_energy_consumed_avg,orm_energy_consumed_avg_joules,sql_energy_consumed_avg_joules,result_energy_consumed,orm_duration_values,sql_duration_values,orm_duration_avg,sql_duration_avg,result_duration
create_customer,512000,1.8959e-09;2.36289e-09;2.20006e-09;3.22487e-09;2.18614e-09;2.23848e-09;2.05584e-09;2.12892e-09;2.48495e-09;2.40506e-09;2.12171e-09,2.68776e-10;3.9765e-09;3.08532e-09;2.22893e-09;5.41873e-09;2.49776e-09;2.46895e-09;2.46273e-09;2.52029e-09;2.72057e-09;2.4532e-09,2.3e-09,2.7e-09,0.008282,0.009851,sql 16%,1.32411e-11;1.32802e-11;1.14891e-11;1.30985e-11;1.51553e-11;1.29463e-11;1.25355e-11;1.2435e-11;1.79674e-11;1.14336e-11;1.3382e-11,2.80964e-11;2.69675e-11;3.24718e-11;3.22593e-11;2.75963e-11;2.90341e-11;3.75419e-11;2.957e-11;3.24252e-11;3.25418e-11;4.0907e-11,0.0,0.0,4.8e-05,0.000114,sql 58%,2.59595e-08;2.37617e-09;2.21155e-09;4.13128e-09;3.0022e-09;2.25143e-09;2.06838e-09;2.14136e-09;2.50292e-09;2.41649e-09;2.13509e-09,5.33558e-09;4.00347e-09;3.11779e-09;2.26119e-09;5.44632e-09;2.5268e-09;3.40405e-09;2.4923e-09;2.55271e-09;3.64595e-09;2.4941e-09,4.7e-09,3.4e-09,0.016755,0.012201,orm 37%,7.85775;6.40858;6.4046;6.42928;6.38628;6.39946;6.39986;6.40233;6.4132;6.40659;6.39128,7.87102;6.40164;6.41676;6.43683;6.4018;6.41902;6.42545;6.4149;6.42719;6.39587;6.43675,6.5362917046,6.549748947,sql 0%
get_customers,512000,3.48881e-05;3.58403e-05;3.61661e-05;3.78412e-05;3.64099e-05;3.63364e-05;3.72476e-05;3.52034e-05;3.78424e-05;3.67982e-05,1.06491e-08;9.05748e-08;1.16993e-07;9.56153e-08;9.4273e-08;8.60609e-08;6.92443e-08;9.25599e-08;5.16494e-07;1.15018e-07;9.32118e-08,3.64574e-05,1.255e-07,131.246486,0.451863,orm 28946%,3.53822e-08;4.55951e-08;4.35929e-08;4.258e-08;4.35431e-08;4.40003e-08;4.35527e-08;4.36478e-08;4.56653e-08;4.49816e-08;4.31963e-08,2.05973e-08;1.37662e-08;1.40659e-08;1.40408e-08;1.40877e-08;1.39906e-08;1.40297e-08;1.40923e-08;1.39758e-08;1.40201e-08;1.40033e-08,4.32e-08,1.46e-08,0.155696,0.052583,orm 196%,3.49526e-05;3.59066e-05;3.62123e-05;3.78962e-05;3.6458e-05;3.6392e-05;3.72912e-05;3.52504e-05;3.78877e-05;3.68488e-05,3.74872e-08;1.04341e-07;1.31059e-07;1.09656e-07;1.08361e-07;1.00996e-07;8.32739e-08;1.06652e-07;5.30469e-07;1.29038e-07;1.07215e-07,3.65096e-05,1.408e-07,131.43452,0.506798,orm 25834%,17.5562;11.7518;11.7116;11.6484;11.7902;11.7082;11.6806;11.7505;11.7298;11.7192;11.7055,8.70992;6.95345;6.9986;6.99173;6.96623;6.96775;6.99562;6.97023;6.93395;6.94948;6.96897,12.2501805533,7.1278130495,orm 72%
get_customer_by_id,512000,9.60822e-10;2.76955e-09;1.67993e-09;2.40622e-09;2.18874e-09;2.12835e-09;4.61316e-09;3.5828e-09;2.00171e-09;2.45528e-09;1.66566e-09,4.21474e-10;1.99262e-09;2.04884e-09;1.11683e-09;5.29596e-09;2.21446e-09;2.32771e-09;1.98964e-09;1.82476e-09;2.65784e-09;2.82179e-09,2.4e-09,2.2e-09,0.008657,0.008088,orm 7%,7.74558e-11;1.52865e-10;1.05499e-10;1.02873e-10;1.3711e-10;1.57264e-10;1.14069e-10;1.47637e-10;1.15819e-10;1.24893e-10;1.06134e-10,1.10063e-10;7.99045e-11;1.01824e-10;1.0032e-10;1.0139e-10;1.00042e-10;9.38958e-11;8.68025e-11;9.57544e-11;9.76545e-11;8.21624e-11,1e-10,1e-10,0.000439,0.000344,orm 28%,5.70604e-08;2.92241e-09;1.78543e-09;2.5091e-09;2.32585e-09;2.28562e-09;4.72723e-09;3.73043e-09;2.91128e-09;6.6032e-09;1.77179e-09,2.60382e-09;2.07252e-09;2.15066e-09;3.70254e-09;5.39735e-09;2.31451e-09;4.20652e-09;2.07644e-09;1.92052e-09;5.33802e-09;2.90396e-09,8.1e-09,3.2e-09,0.029007,0.011352,orm 156%,7.84777;6.37867;6.42814;6.40899;6.42447;6.41857;6.43362;6.38386;6.38865;6.37658;6.4157,7.85841;6.40209;6.41947;6.39499;6.37628;6.39131;6.40936;6.42577;6.42018;6.39278;6.40831,6.5368198562,6.5362682084,orm 0%
fetch_top_spending_customers,512000,1.33624e-09;4.99979e-09;5.77062e-09;6.81505e-09;6.87052e-09;5.46868e-09;6.92176e-09;5.97639e-09;6.4423e-09;5.83597e-09;5.46577e-09,1.20524e-09;5.45084e-09;4.83428e-09;4.29535e-09;4.83083e-09;3.82344e-09;3.96573e-09;5.23531e-09;3.69744e-09;1.10304e-08;6.66445e-09,5.6e-09,5e-09,0.020259,0.018011,orm 12%,1.41979e-09;1.46223e-09;1.41401e-09;1.34332e-09;1.32079e-09;1.34996e-09;1.36376e-09;1.33383e-09;1.34195e-09;1.30157e-09;1.23773e-09,7.38721e-10;6.8361e-10;7.01109e-10;6.77505e-10;6.44971e-10;6.45756e-10;4.56343e-10;6.40522e-10;6.51944e-10;6.42795e-10;5.66622e-10,1.4e-09,6e-10,0.004873,0.002307,orm 111%,4.85269e-09;6.46203e-09;7.18463e-09;8.15836e-09;8.19131e-09;9.33739e-09;1.08887e-08;7.31022e-09;7.78426e-09;7.13754e-09;6.70349e-09,4.03629e-09;6.94347e-09;5.53538e-09;4.97285e-09;8.87736e-09;4.4692e-09;4.42207e-09;6.68301e-09;4.34939e-09;1.16732e-08;8.92959e-09,7.6e-09,6.4e-09,0.027494,0.023201,orm 19%,7.91366;6.45862;6.41303;6.41185;6.43357;6.43591;6.43132;6.42741;6.45213;6.4346;6.42185,7.9041;6.41862;6.38262;6.42413;6.39864;6.42174;6.4091;6.42331;6.43378;6.40093;6.41541,6.5667225948,6.5483969846,orm 0%
update_customer_email,512000,5.04268e-10;1.34663e-09;3.41601e-09;2.07239e-09;2.39208e-09;3.12661e-09;2.69799e-09;2.46098e-09;1.11273e-09;5.00067e-09;2.91734e-09,1.39497e-10;2.23836e-09;2.29521e-09;3.95006e-09;2.96602e-09;2.26092e-09;2.92012e-09;2.69967e-09;2.31648e-09;2.60867e-09;1.54835e-09,2.5e-09,2.4e-09,0.008852,0.008491,orm 4%,1.58311e-10;1.16884e-10;1.60435e-10;8.39737e-11;1.70497e-10;9.3327e-11;1.52991e-10;4.58848e-11;4.65123e-11;9.33639e-11;1.52533e-10,2.15485e-11;4.73864e-11;5.05644e-11;4.29411e-11;4.70171e-11;4.56128e-11;4.42835e-11;5.31375e-11;4.58647e-11;4.2943e-11;5.49792e-11,1e-10,0.0,0.000417,0.000162,orm 157%,3.8437e-09;1.46351e-09;3.57645e-09;2.15636e-09;2.56257e-09;3.21994e-09;2.85098e-09;2.50686e-09;1.15924e-09;7.65583e-09;3.06987e-09,2.2409e-09;2.28574e-09;2.34578e-09;3.99301e-09;3.01303e-09;8.19394e-09;2.96441e-09;2.75281e-09;2.36234e-09;2.65161e-09;1.60333e-09,3.1e-09,3.1e-09,0.011149,0.01126,sql 1%,7.88313;6.39111;6.39906;6.41688;6.4188;6.39908;6.41142;6.36777;6.38832;6.37613;6.39934,7.87452;6.40589;6.38655;6.39778;6.40449;6.37076;6.43296;6.40809;6.41572;6.42841;6.38352,6.5319120873,6.5371545076,sql 0%
update_many_contract_types,512000,5.22329e-07;3.16069e-07;3.97138e-07;1.44006e-06;1.53146e-06;1.42058e-06;1.57756e-06;1.43623e-06;1.20041e-06;1.65821e-06;2.8435e-06,5.93642e-10;2.43851e-09;3.25448e-09;3.56042e-09;2.42467e-09;1.23108e-09;2.30702e-09;1.0543e-09;4.75948e-09;3.74048e-09;1.57779e-09,1.304e-06,2.4e-09,4.694251,0.008817,orm 53139%,3.0165e-08;2.68035e-08;2.69594e-08;2.65319e-08;2.72582e-08;2.65379e-08;2.69533e-08;2.61155e-08;2.71903e-08;2.63532e-08;2.61495e-08,1.11914e-11;9.32801e-12;9.34295e-12;1.01093e-11;1.04202e-11;9.34606e-12;7.93194e-12;7.6029e-12;1.05817e-11;1.0099e-11;9.47332e-12,2.7e-08,0.0,0.097206,3.5e-05,orm 281629%,5.83813e-07;3.42873e-07;4.32815e-07;1.46659e-06;1.55872e-06;1.44712e-06;1.60451e-06;1.46235e-06;1.2276e-06;1.68457e-06;2.86965e-06,2.6835e-09;2.44784e-09;3.26382e-09;3.57053e-09;2.43509e-09;1.24042e-09;2.31495e-09;1.0619e-09;4.77007e-09;3.75058e-09;1.58726e-09,1.3346e-06,2.6e-09,4.80456,0.009532,orm 50304%,9.20072;7.28966;7.48234;7.59216;7.61439;7.59356;7.58868;7.54848;7.5284;7.61773;7.67521,7.87096;6.4024;6.3938;6.37151;6.3961;6.40462;6.4037;6.38556;6.35081;6.40388;6.38146,7.7028487802,6.52407297,orm 18%
delete_inactive_customers,512000,1.75594e-08;3.00341e-08;1.82477e-08;1.86399e-08;4.08405e-08;1.82977e-08;2.11113e-08;1.76537e-08;1.89663e-08;1.93168e-08;1.95181e-08,1.16354e-08;1.31018e-08;1.46251e-08;1.21231e-08;1.11026e-08;1.31064e-08;1.1586e-08;1.21339e-08;1.40457e-08;1.30051e-08;1.27614e-08,2.18e-08,1.27e-08,0.078606,0.045565,orm 73%,2.37757e-08;5.43903e-09;5.76779e-09;4.96374e-09;5.41347e-09;5.6214e-09;5.48345e-09;5.10164e-09;5.62121e-09;5.62329e-09;5.30127e-09,1.29136e-08;1.99972e-09;2.1653e-09;2.04476e-09;1.96198e-09;2.02982e-09;2.03138e-09;1.88413e-09;2.07828e-09;2.01305e-09;1.90531e-09,7.1e-09,3e-09,0.025564,0.010809,orm 137%,4.38251e-08;3.54731e-08;2.40155e-08;2.36037e-08;4.62539e-08;2.74887e-08;3.01714e-08;2.27553e-08;2.45875e-08;2.49401e-08;2.48194e-08,2.93849e-08;1.51015e-08;1.67904e-08;1.41678e-08;1.30646e-08;1.51362e-08;1.36173e-08;1.4018e-08;1.61239e-08;1.50182e-08;1.46667e-08,2.98e-08,1.61e-08,0.107324,0.057957,orm 85%,8.64955;6.55483;6.59712;6.55664;6.582;6.55341;6.56401;6.5709;6.58589;6.59435;6.56903,8.63713;6.4946;6.47236;6.51891;6.49415;6.51228;6.50999;6.47159;6.52325;6.49097;6.49384,6.7616117158,6.6926430304,orm 1%
delete_customer_by_id,512000,2.9714e-10;2.01651e-09;2.62648e-09;2.68257e-09;2.06985e-09;2.62473e-09;2.98998e-09;2.45396e-09;2.68886e-09;2.43252e-09;2.36141e-09,5.23277e-10;4.63334e-09;2.7312e-09;2.65552e-09;3.76573e-09;2.90385e-09;2.62944e-09;2.5726e-09;2.25101e-09;5.87963e-09;4.75397e-09,2.3e-09,3.2e-09,0.008262,0.011553,sql 28%,1.646e-10;1.56768e-10;1.4582e-10;1.48403e-10;1.47583e-10;1.56718e-10;5.30182e-11;1.4761e-10;1.52122e-10;1.57825e-10;1.46064e-10,5.12038e-11;4.54087e-11;4.81346e-11;5.26825e-11;5.08986e-11;5.44863e-11;4.47996e-11;4.92889e-11;3.96258e-11;3.90026e-11;4.05256e-11,1e-10,0.0,0.000516,0.000169,orm 205%,3.53192e-09;2.17328e-09;2.7723e-09;2.83097e-09;2.21743e-09;2.78145e-09;3.043e-09;2.60157e-09;2.84098e-09;2.59034e-09;2.50747e-09,5.61833e-09;4.67875e-09;2.77933e-09;2.7082e-09;3.81663e-09;2.95834e-09;4.36879e-09;2.62189e-09;2.29064e-09;5.91863e-09;4.7945e-09,2.7e-09,3.9e-09,0.009782,0.013927,sql 30%,7.88018;6.41104;6.41105;6.42445;6.44813;6.427;6.38142;6.39942;6.43116;6.41164;6.40455,7.89877;6.41087;6.41757;6.39098;6.38474;6.40541;6.42119;6.4203;6.42586;6.38012;6.42307,6.548185144,6.5435338865,orm 0%
