query,record_size,orm_cpu_energy_values,sql_cpu_energy_values,orm_cpu_energy_avg,sql_cpu_energy_avg,orm_cpu_energy_avg_joules,sql_cpu_energy_avg_joules,result_cpu_energy,orm_ram_energy_values,sql_ram_energy_values,orm_ram_energy_avg,sql_ram_energy_avg,orm_ram_energy_avg_joules,sql_ram_energy_avg_joules,result_ram_energy,orm_energy_consumed_values,sql_energy_consumed_values,orm_energy_consumed_avg,sql_energy_consumed_avg,orm_energy_consumed_avg_joules,sql_energy_consumed_avg_joules,result_energy_consumed,orm_duration_values,sql_duration_values,orm_duration_avg,sql_duration_avg,result_duration
create_customer,128000,4.06477e-10;5.29467e-10;5.16606e-10;6.50857e-10;5.00879e-10;4.18737e-10;5.74098e-10;5.24421e-10;4.48769e-10;7.23156e-10;4.15486e-10,3.04016e-10;6.11875e-10;4.45112e-10;8.6558e-10;8.10038e-10;8.12424e-10;5.29667e-10;6.5052e-10;7.43926e-10;5.67493e-10;5.64143e-10,5e-10,6e-10,0.001868,0.00226,sql 17%,1.4555e-11;1.4695e-11;1.37699e-11;1.38416e-11;2.0746e-11;1.57776e-11;1.40681e-11;1.94461e-11;1.8388e-11;1.97149e-11;1.35262e-11,4.55521e-11;2.4031e-11;3.34571e-11;3.5643e-11;3.46409e-11;3.27871e-11;3.21932e-11;2.81947e-11;4.23323e-11;3.35095e-11;3.53684e-11,0.0,0.0,5.8e-05,0.000124,sql 53%,3.53947e-09;5.44162e-10;5.30376e-10;1.46814e-09;5.21625e-10;4.34514e-10;5.88166e-10;5.43867e-10;4.67157e-10;7.42871e-10;4.29012e-10,3.49568e-10;1.43852e-09;4.78569e-10;9.01223e-10;1.73317e-09;8.45211e-10;5.6186e-10;6.78714e-10;7.86258e-10;1.40433e-09;1.40623e-09,9e-10,1e-09,0.00321,0.003464,sql 7%,7.9922;6.42898;6.39212;6.39299;6.43115;6.44464;6.41228;6.41841;6.39773;6.42201;6.42168,7.8625;6.41432;6.42024;6.36831;6.39211;6.42419;6.42408;6.41891;6.4221;6.42798;6.42605,6.5594712727,6.5455263332,orm 0%
get_customers,128000,8.85045e-07;8.1003e-07;7.00588e-07;9.54448e-07;8.74947e-07;9.13305e-07;9.31391e-07;7.21217e-06;8.41249e-07;8.34951e-07;8.85268e-07,6.38136e-08;1.02913e-08;1.33121e-08;2.10143e-09;2.24618e-09;2.26732e-09;2.54174e-09;2.74376e-09;7.27008e-09;4.30055e-09;2.38074e-08,1.4403e-06,1.22e-08,5.18511,0.044082,orm 11662%,3.15688e-08;3.79541e-08;3.798e-08;3.66006e-08;3.71186e-08;3.60891e-08;3.65866e-08;3.88412e-08;3.65335e-08;3.69561e-08;3.76233e-08,2.62036e-09;2.17843e-09;2.30555e-09;2.27003e-09;2.28818e-09;2.3278e-09;2.28248e-09;2.31931e-09;2.32256e-09;2.29607e-09;2.31134e-09,3.67e-08,2.3e-09,0.13217,0.008353,orm 1482%,9.36224e-07;8.47984e-07;7.38568e-07;9.91048e-07;9.12066e-07;9.49394e-07;9.67978e-07;7.25101e-06;8.77782e-07;8.71907e-07;9.22891e-07,6.64339e-08;1.24697e-08;1.56176e-08;4.37146e-09;4.53436e-09;4.59512e-09;4.82422e-09;5.06308e-09;9.59264e-09;7.43031e-09;2.61187e-08,1.4788e-06,1.46e-08,5.323698,0.052708,orm 10000%,9.65723;7.55783;7.53723;7.54102;7.53706;7.50901;7.5114;7.83567;7.5585;7.55072;7.54125,8.28036;6.51999;6.5193;6.52479;6.52046;6.52785;6.54439;6.55212;6.53772;6.52003;6.52276,7.7579020644,6.6881608334,orm 16%
get_customer_by_id,128000,9.69313e-10;3.00607e-09;4.12293e-10;4.28103e-10;3.53025e-10;4.86352e-10;6.97958e-10;3.52891e-10;2.05927e-10;3.65659e-10;2.81002e-10,6.40413e-10;6.89618e-10;8.30604e-10;3.98786e-10;7.93284e-10;3.70106e-10;6.18117e-10;4.65577e-10;6.51472e-10;4.81452e-10;4.29384e-10,7e-10,6e-10,0.002474,0.002084,orm 19%,4.5575e-11;4.41947e-11;6.01902e-11;6.20399e-11;4.66559e-11;9.45746e-11;6.19059e-11;6.49334e-11;8.10147e-11;5.60863e-11;4.29315e-11,7.75283e-11;8.91978e-11;8.67416e-11;7.89928e-11;8.48037e-11;7.102e-11;7.90588e-11;7.18815e-11;7.39382e-11;7.50499e-11;9.3317e-11,1e-10,1e-10,0.000216,0.000289,sql 25%,2.95206e-08;3.05027e-09;1.27628e-09;4.90143e-10;3.99681e-10;5.80927e-10;7.59864e-10;4.17824e-10;2.86942e-10;4.21746e-10;3.23934e-10,7.17942e-10;7.78816e-10;9.17346e-10;4.77779e-10;8.78087e-10;4.41126e-10;6.97176e-10;5.37459e-10;2.4233e-09;5.56502e-10;5.22701e-10,3.4e-09,8e-10,0.012282,0.002929,orm 319%,7.99135;6.38043;6.41359;6.4181;6.43113;6.40006;6.43394;6.40733;6.39796;6.38151;6.40639,7.92687;6.40585;6.41035;6.40445;6.41336;6.40586;6.39912;6.48027;6.40728;6.41089;6.43639,6.5510717348,6.5546087387,sql 0%
fetch_top_spending_customers,128000,1.87999e-08;5.59424e-10;1.07706e-09;6.52013e-10;2.41314e-09;6.57567e-10;6.13063e-10;6.40204e-10;9.60793e-10;6.21504e-10;7.55606e-10,1.17847e-09;8.16261e-10;5.45806e-09;1.38361e-09;1.19358e-09;8.74409e-10;1.33522e-09;7.3278e-10;8.45296e-10;7.35916e-10;4.4712e-09,2.5e-09,1.7e-09,0.009082,0.006226,orm 46%,4.35842e-10;3.47988e-10;3.97015e-10;3.3042e-10;3.81733e-10;3.25086e-10;3.54372e-10;3.92057e-10;3.30022e-10;3.57598e-10;3.53573e-10,2.56465e-10;4.52873e-10;4.54113e-10;4.39361e-10;4.75682e-10;4.30029e-10;4.27558e-10;4.58092e-10;4.76935e-10;4.24598e-10;4.40206e-10,4e-10,4e-10,0.001311,0.00155,sql 15%,1.92358e-08;9.07412e-10;1.47407e-09;9.82432e-10;3.59792e-09;9.82653e-10;1.85987e-09;1.03226e-09;1.29082e-09;9.79102e-10;1.10918e-09,1.43494e-09;1.26913e-09;5.91217e-09;1.82297e-09;6.49322e-09;1.30444e-09;1.76277e-09;1.19087e-09;1.32223e-09;1.16051e-09;4.91141e-09,3e-09,2.6e-09,0.010948,0.009355,orm 17%,8.1226;6.4151;6.43173;6.44371;6.41605;6.39169;6.40562;6.47526;6.4417;6.38883;6.42265,7.9242;6.4169;6.40958;6.43197;6.41698;6.4111;6.43278;6.39669;6.44065;6.4123;6.38624,6.5777218368,6.5526728295,orm 0%
update_customer_email,128000,7.43857e-09;5.09519e-10;1.17424e-09;5.15323e-10;5.02509e-10;4.91894e-10;5.16224e-10;4.56821e-10;8.57686e-10;6.60448e-10;1.86894e-09,3.19481e-10;5.44528e-10;5.14016e-10;7.43837e-10;5.15977e-10;9.82036e-10;8.61522e-10;5.44283e-10;4.75065e-10;4.83218e-10;7.27919e-10,1.4e-09,6e-10,0.004907,0.002197,orm 123%,9.38158e-11;9.48026e-11;9.49752e-11;9.60164e-11;8.69228e-11;9.54517e-11;9.16501e-11;1.00925e-10;9.04007e-11;9.61299e-11;9.54011e-11,2.5249e-11;5.32459e-11;4.94429e-11;4.86547e-11;4.76259e-11;4.37266e-11;4.49625e-11;4.61013e-11;4.05332e-11;3.88775e-11;5.09118e-11,1e-10,0.0,0.000339,0.00016,orm 112%,9.64461e-09;6.04322e-10;1.26921e-09;6.1134e-10;5.89431e-10;5.87346e-10;6.07874e-10;5.57746e-10;9.48087e-10;7.56578e-10;1.96434e-09,4.52069e-09;5.97774e-10;5.63459e-10;7.92492e-10;5.63603e-10;1.02576e-09;9.06484e-10;5.90384e-10;5.15598e-10;5.22096e-10;7.78831e-10,1.6e-09,1e-09,0.005937,0.003723,orm 59%,7.99704;6.43769;6.41113;6.44587;6.42454;6.42722;6.4296;6.47334;6.43462;6.3845;6.41598,7.91223;6.42675;6.40456;6.42299;6.4252;6.42803;6.42672;6.42117;6.41855;6.41489;6.40177,6.5710503637,6.5548063258,orm 0%
update_many_contract_types,128000,4.41066e-08;1.81833e-08;1.89847e-08;6.88946e-09;1.32343e-08;3.15659e-09;5.95404e-09;5.82834e-09;1.24944e-08;6.54652e-09;5.43519e-09,2.3083e-10;3.66337e-10;4.25524e-10;6.03385e-10;3.40533e-10;4.37723e-10;7.22409e-10;1.89617e-10;1.64934e-09;4.3307e-10;6.19269e-10,1.28e-08,5e-10,0.046084,0.00197,orm 2240%,4.3305e-09;4.32771e-09;3.61012e-09;3.45922e-09;3.67717e-09;3.41589e-09;3.48679e-09;4.92901e-09;3.2406e-09;3.33835e-09;3.49048e-09,8.79161e-12;5.6953e-12;9.82025e-12;9.66757e-12;9.40402e-12;8.44938e-12;8.94536e-12;7.87759e-12;8.77232e-12;8.89558e-12;7.11147e-12,3.8e-09,0.0,0.013518,3.1e-05,orm 44110%,4.84371e-08;2.2511e-08;2.25948e-08;1.03487e-08;1.69114e-08;6.57248e-09;9.44083e-09;1.16203e-08;1.65775e-08;9.88487e-09;8.92568e-09,2.39622e-10;3.72032e-10;1.23753e-09;6.13053e-10;3.49937e-10;1.34031e-09;7.31354e-10;1.97494e-10;1.65812e-09;4.41966e-10;6.26381e-10,1.67e-08,7e-10,0.060161,0.002555,orm 2254%,8.39052;6.63814;6.60878;6.59497;6.59394;6.57293;6.59505;6.65665;6.54351;6.59881;6.59419,7.90143;6.39525;6.39911;6.41534;6.40369;6.42464;6.40543;6.41085;6.38928;6.41991;6.4063,6.7625003637,6.5428388409,orm 3%
delete_inactive_customers,128000,1.89549e-09;1.11567e-09;1.03853e-09;9.42029e-10;1.10408e-09;1.00922e-09;1.78257e-09;1.01008e-09;1.01383e-09;1.01217e-09;1.17306e-09,5.93771e-10;2.12338e-09;1.23408e-09;9.81538e-10;6.21673e-09;2.25126e-09;1.20267e-09;1.94099e-09;1.86757e-09;1.15589e-09;1.2139e-09,1.2e-09,1.9e-09,0.004286,0.006801,sql 37%,4.73872e-10;6.89241e-10;7.66272e-10;6.67485e-10;7.68888e-10;6.80387e-10;7.55002e-10;7.86117e-10;7.4472e-10;6.52887e-10;7.72122e-10,3.39851e-10;6.38208e-10;6.30387e-10;5.90535e-10;6.07219e-10;6.31754e-10;5.86834e-10;6.23137e-10;6.13456e-10;5.78975e-10;6.08481e-10,7e-10,6e-10,0.002539,0.002111,orm 20%,2.36937e-09;1.80491e-09;2.70286e-09;1.60951e-09;3.48888e-09;2.4935e-09;3.44243e-09;1.7962e-09;2.56813e-09;1.66505e-09;1.94518e-09,9.33622e-10;2.76159e-09;1.86446e-09;1.57207e-09;6.82395e-09;2.88301e-09;3.50386e-09;2.56412e-09;2.48103e-09;1.73487e-09;1.82238e-09,2.4e-09,2.6e-09,0.008472,0.009473,sql 11%,8.04717;6.43186;6.42998;6.43404;6.41809;6.42085;6.46526;6.47038;6.45917;6.43881;6.44747,7.96824;6.42738;6.46163;6.43964;6.39859;6.42042;6.42679;6.43727;6.45676;6.39175;6.44934,6.5875541555,6.5707106515,orm 0%
delete_customer_by_id,128000,4.62726e-10;5.88884e-10;1.74043e-09;7.1135e-10;3.8467e-10;4.51783e-10;1.83201e-09;4.28211e-10;4.35768e-10;6.40481e-10;4.02493e-10,2.71171e-10;5.60265e-10;4.25064e-10;4.01625e-10;2.09663e-09;3.70495e-10;3.9297e-10;3.7387e-10;3.87516e-10;4.85872e-10;4.4886e-10,7e-10,6e-10,0.002644,0.002034,orm 30%,4.15549e-11;5.89025e-11;1.0255e-10;6.08097e-11;6.51412e-11;7.57788e-11;9.71897e-11;1.06319e-10;8.56521e-11;8.21542e-11;7.9761e-11,3.2001e-11;3.1674e-11;3.88044e-11;4.19356e-11;4.37692e-11;3.80361e-11;4.15255e-11;3.88596e-11;2.86926e-11;3.00459e-11;3.941e-11,1e-10,0.0,0.00028,0.000132,orm 111%,5.04281e-10;6.47787e-10;2.64636e-09;7.7216e-10;1.25051e-09;5.27562e-10;2.73332e-09;5.3453e-10;5.2142e-10;7.22635e-10;4.82254e-10,3.03172e-10;5.91939e-10;4.63868e-10;4.43561e-10;2.1404e-09;4.08531e-10;2.93825e-09;4.12729e-10;4.16208e-10;5.15918e-10;4.8827e-10,1e-09,8e-10,0.003712,0.002986,orm 24%,7.93106;6.40851;6.43864;6.40318;6.3842;6.39952;6.41671;6.43476;6.42984;6.41658;6.42252,7.89032;6.39134;6.40629;6.41134;6.41389;6.42018;6.39901;6.42652;6.40694;6.37915;6.40528,6.5532303218,6.5409321286,orm 0%
